,Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
309,11426,2000,VIRGINIA,VA,PAGE,51139,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5089,7996,20220315,TOTAL
310,11490,2000,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6580,11740,20220315,TOTAL
311,11250,2000,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1580,2493,20220315,TOTAL
312,11442,2000,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3214,6363,20220315,TOTAL
313,11258,2000,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1974,3507,20220315,TOTAL
314,11641,2000,VIRGINIA,VA,NORTON,51720,US PRESIDENT,AL GORE,DEMOCRAT,867,1530,20220315,TOTAL
315,11270,2000,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1995,3831,20220315,TOTAL
316,11390,2000,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6600,11654,20220315,TOTAL
317,11466,2000,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25740,42817,20220315,TOTAL
318,11690,2000,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1777,3725,20220315,TOTAL
319,11694,2000,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4314,7886,20220315,TOTAL
320,11282,2000,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3423,5739,20220315,TOTAL
321,11482,2000,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5535,9335,20220315,TOTAL
322,11430,2000,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4901,7385,20220315,TOTAL
323,11414,2000,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3362,5605,20220315,TOTAL
324,11398,2000,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13991,27160,20220315,TOTAL
325,11633,2000,VIRGINIA,VA,NEWPORT NEWS,51700,US PRESIDENT,AL GORE,DEMOCRAT,29779,57825,20220315,TOTAL
326,11286,2000,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4962,8706,20220315,TOTAL
327,11294,2000,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14574,22392,20220315,TOTAL
328,11498,2000,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20739,35021,20220315,TOTAL
329,11306,2000,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5378,8777,20220315,TOTAL
330,11278,2000,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14456,23481,20220315,TOTAL
331,11330,2000,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,62887,114252,20220315,TOTAL
332,11598,2000,VIRGINIA,VA,GALAX,51640,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1160,2213,20220315,TOTAL
333,11509,2000,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,AL GORE,DEMOCRAT,2006,3906,20220315,TOTAL
334,11554,2000,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,980,1975,20220315,TOTAL
335,11514,2000,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8655,16344,20220315,TOTAL
336,11613,2000,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,AL GORE,DEMOCRAT,1048,2140,20220315,TOTAL
337,11474,2000,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17482,23994,20220315,TOTAL
338,11366,2000,VIRGINIA,VA,LEE,51105,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4551,8748,20220315,TOTAL
339,11670,2000,VIRGINIA,VA,SALEM,51775,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6188,10770,20220315,TOTAL
340,11386,2000,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2951,4609,20220315,TOTAL
341,11585,2000,VIRGINIA,VA,FALLS CHURCH,51610,US PRESIDENT,AL GORE,DEMOCRAT,3109,5593,20220315,TOTAL
342,11370,2000,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,42453,75653,20220315,TOTAL
343,11334,2000,VIRGINIA,VA,HENRY,51089,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11870,21463,20220315,TOTAL
344,11541,2000,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,AL GORE,DEMOCRAT,33633,55199,20220315,TOTAL
345,11606,2000,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5741,9958,20220315,TOTAL
346,11566,2000,VIRGINIA,VA,COLONIAL HEIGHTS,51570,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5519,7782,20220315,TOTAL
347,11358,2000,VIRGINIA,VA,KING WILLIAM,51101,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3547,5769,20220315,TOTAL
348,11434,2000,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15760,24255,20220315,TOTAL
349,11382,2000,VIRGINIA,VA,MADISON,51113,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2940,5027,20220315,TOTAL
350,11493,2000,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,AL GORE,DEMOCRAT,3359,6714,20220315,TOTAL
351,11653,2000,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,AL GORE,DEMOCRAT,22286,35455,20220315,TOTAL
352,11326,2000,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28614,41585,20220315,TOTAL
353,11242,2000,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,69924,110951,20220315,TOTAL
354,11314,2000,VIRGINIA,VA,GREENE,51079,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3375,5412,20220315,TOTAL
355,11230,2000,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7142,11001,20220315,TOTAL
356,11218,2000,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2738,5454,20220315,TOTAL
357,11477,2000,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,AL GORE,DEMOCRAT,5442,10792,20220315,TOTAL
358,11350,2000,VIRGINIA,VA,KING AND QUEEN,51097,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1423,2859,20220315,TOTAL
359,11182,2000,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3654,5927,20220315,TOTAL
360,11518,2000,VIRGINIA,VA,WARREN,51187,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6335,11166,20220315,TOTAL
361,11346,2000,VIRGINIA,VA,JAMES CITY,51095,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14628,24492,20220315,TOTAL
362,11577,2000,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,AL GORE,DEMOCRAT,1116,2080,20220315,TOTAL
363,11302,2000,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8718,13699,20220315,TOTAL
364,11394,2000,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2844,4689,20220315,TOTAL
365,11298,2000,VIRGINIA,VA,GILES,51071,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3574,6820,20220315,TOTAL
366,11342,2000,VIRGINIA,VA,ISLE OF WIGHT,51093,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7587,12950,20220315,TOTAL
367,11682,2000,VIRGINIA,VA,VIRGINIA BEACH,51810,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,83674,149771,20220315,TOTAL
368,11677,2000,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,AL GORE,DEMOCRAT,12471,24661,20220315,TOTAL
369,11418,2000,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2870,5492,20220315,TOTAL
370,11686,2000,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4084,7102,20220315,TOTAL
371,11198,2000,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17224,26149,20220315,TOTAL
372,11637,2000,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,AL GORE,DEMOCRAT,38221,61946,20220315,TOTAL
373,11190,2000,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17744,25271,20220315,TOTAL
374,11562,2000,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,39684,74585,20220315,TOTAL
375,11505,2000,VIRGINIA,VA,SURRY,51181,US PRESIDENT,AL GORE,DEMOCRAT,1845,3230,20220315,TOTAL
376,11438,2000,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6820,9711,20220315,TOTAL
377,11233,2000,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,AL GORE,DEMOCRAT,1981,3066,20220315,TOTAL
378,11202,2000,VIRGINIA,VA,BLAND,51021,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1759,2688,20220315,TOTAL
379,11538,2000,VIRGINIA,VA,YORK,51199,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15312,24583,20220315,TOTAL
380,11526,2000,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2932,6026,20220315,TOTAL
381,11446,2000,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6579,10900,20220315,TOTAL
382,11454,2000,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7089,12697,20220315,TOTAL
383,11618,2000,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12518,23506,20220315,TOTAL
384,11409,2000,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,AL GORE,DEMOCRAT,2340,4892,20220315,TOTAL
385,11674,2000,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4878,8514,20220315,TOTAL
386,11522,2000,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12064,20222,20220315,TOTAL
387,11402,2000,VIRGINIA,VA,NELSON,51125,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2913,6145,20220315,TOTAL
388,11470,2000,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4522,7827,20220315,TOTAL
389,11213,2000,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,AL GORE,DEMOCRAT,5745,9856,20220315,TOTAL
390,11266,2000,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4959,9136,20220315,TOTAL
391,11338,2000,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,942,1437,20220315,TOTAL
392,11274,2000,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,202181,413775,20220315,TOTAL
393,11225,2000,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,AL GORE,DEMOCRAT,4314,8351,20220315,TOTAL
394,11574,2000,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9427,18307,20220315,TOTAL
395,11610,2000,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3749,6978,20220315,TOTAL
396,11254,2000,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7440,12244,20220315,TOTAL
397,11645,2000,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,AL GORE,DEMOCRAT,8751,11062,20220315,TOTAL
398,11530,2000,VIRGINIA,VA,WISE,51195,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6504,13310,20220315,TOTAL
399,11354,2000,VIRGINIA,VA,KING GEORGE,51099,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3590,5852,20220315,TOTAL
400,11362,2000,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3411,5455,20220315,TOTAL
401,11534,2000,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6539,10225,20220315,TOTAL
402,11178,2000,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6660,11712,20220315,TOTAL
403,11458,2000,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1850,3513,20220315,TOTAL
404,11310,2000,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4236,6852,20220315,TOTAL
405,11550,2000,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3495,6279,20220315,TOTAL
406,11378,2000,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2510,4591,20220315,TOTAL
407,11206,2000,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8867,13840,20220315,TOTAL
408,11569,2000,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,AL GORE,DEMOCRAT,1168,2214,20220315,TOTAL
409,11629,2000,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,AL GORE,DEMOCRAT,3048,5694,20220315,TOTAL
410,11162,2000,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6352,11925,20220315,TOTAL
411,11317,2000,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,AL GORE,DEMOCRAT,2314,3906,20220315,TOTAL
412,11209,2000,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,AL GORE,DEMOCRAT,3387,5997,20220315,TOTAL
413,11322,2000,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7732,14072,20220315,TOTAL
414,11406,2000,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3934,6114,20220315,TOTAL
415,11170,2000,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2808,5123,20220315,TOTAL
416,11222,2000,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13162,20327,20220315,TOTAL
417,11246,2000,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2883,5284,20220315,TOTAL
418,11557,2000,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,AL GORE,DEMOCRAT,7762,13224,20220315,TOTAL
419,11290,2000,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11225,18829,20220315,TOTAL
420,11661,2000,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,AL GORE,DEMOCRAT,42717,65926,20220315,TOTAL
421,11194,2000,VIRGINIA,VA,BATH,51017,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1311,2210,20220315,TOTAL
422,11622,2000,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6752,12410,20220315,TOTAL
423,11450,2000,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,52788,100511,20220315,TOTAL
424,11650,2000,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4271,5861,20220315,TOTAL
425,11166,2000,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18291,36846,20220315,TOTAL
426,11422,2000,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5991,10483,20220315,TOTAL
427,11185,2000,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,AL GORE,DEMOCRAT,50260,83559,20220315,TOTAL
428,11502,2000,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20731,34246,20220315,TOTAL
429,11593,2000,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,AL GORE,DEMOCRAT,3360,6681,20220315,TOTAL
430,11486,2000,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9636,14452,20220315,TOTAL
431,11626,2000,VIRGINIA,VA,MANASSAS PARK,51685,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1460,2580,20220315,TOTAL
432,11658,2000,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2190,4448,20220315,TOTAL
433,11261,2000,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,AL GORE,DEMOCRAT,3951,7226,20220315,TOTAL
434,11374,2000,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5461,10096,20220315,TOTAL
435,11601,2000,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,AL GORE,DEMOCRAT,27490,47887,20220315,TOTAL
436,11238,2000,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2855,4994,20220315,TOTAL
437,11174,2000,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2947,4788,20220315,TOTAL
438,11426,2000,VIRGINIA,VA,PAGE,51139,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5089,7996,20220315,TOTAL
439,11490,2000,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6580,11740,20220315,TOTAL
440,11250,2000,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1580,2493,20220315,TOTAL
441,11442,2000,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3214,6363,20220315,TOTAL
442,11258,2000,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1974,3507,20220315,TOTAL
443,11641,2000,VIRGINIA,VA,NORTON,51720,US PRESIDENT,AL GORE,DEMOCRAT,867,1530,20220315,TOTAL
444,11270,2000,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1995,3831,20220315,TOTAL
445,11390,2000,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6600,11654,20220315,TOTAL
446,11466,2000,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25740,42817,20220315,TOTAL
447,11690,2000,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1777,3725,20220315,TOTAL
448,11694,2000,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4314,7886,20220315,TOTAL
449,11282,2000,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3423,5739,20220315,TOTAL
450,11482,2000,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5535,9335,20220315,TOTAL
451,11430,2000,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4901,7385,20220315,TOTAL
452,11414,2000,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3362,5605,20220315,TOTAL
453,11398,2000,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13991,27160,20220315,TOTAL
454,11633,2000,VIRGINIA,VA,NEWPORT NEWS,51700,US PRESIDENT,AL GORE,DEMOCRAT,29779,57825,20220315,TOTAL
455,11286,2000,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4962,8706,20220315,TOTAL
456,11294,2000,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14574,22392,20220315,TOTAL
457,11498,2000,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20739,35021,20220315,TOTAL
458,11306,2000,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5378,8777,20220315,TOTAL
459,11278,2000,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14456,23481,20220315,TOTAL
460,11330,2000,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,62887,114252,20220315,TOTAL
461,11598,2000,VIRGINIA,VA,GALAX,51640,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1160,2213,20220315,TOTAL
462,11509,2000,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,AL GORE,DEMOCRAT,2006,3906,20220315,TOTAL
